,id,MID,trial_number,start_date,trialstart,outcome,reaction_time,totalpoints,prop_left,prop_right,resp,revealed_left,revealed_right,AID,HID,noresp,session_id,five_trial_outcome,mag_left,mag_right,received_mag,practice,loss_or_reward,revealed_o_l,revealed_o_r,revealed_x_l,revealed_x_r,instruct_number,est_left_over_right,whensaved
106,165412,vp09,24,2017-10-03 17:05:35,1507050328825,O,1709,1166, 0.44, 0.44,right, 0.02, 1.0,inperson,0,0,fqWN,88, 11.0, 14.0,0,false,combined,0,27,1,23,0,,
107,165413,vp09,25,2017-10-03 17:05:48,1507050341542,O,2177,1166, 0.44, 0.59999999999999998,right, 1.0, 0.80000000000000004,inperson,0,0,fqWN,0, 68.0, 45.0,0,false,combined,27,20,23,30,0,,
108,165414,vp09,26,2017-10-03 17:05:56,1507050348727,O,2793,1166, 0.64000000000000001, 0.52000000000000002,right, 0.40000000000000002, 1.0,inperson,0,0,fqWN,0, 94.0, 100.0,0,false,combined,12,25,8,25,0,,
109,165415,vp09,27,2017-10-03 17:06:02,1507050356524,O,1754,1166, 0.26000000000000001, 0.20000000000000001,left, 1.0, 1.0,inperson,0,0,fqWN,0, 62.0, 134.0,0,false,combined,36,40,14,10,0,,
110,165416,vp09,28,2017-10-03 17:06:09,1507050363282,X,1792,1166, 0.22, 0.59999999999999998,left, 0.059999999999999998, 1.0,inperson,0,0,fqWN,0, 27.0, 15.0,27,false,combined,1,20,2,30,0,,
111,165417,vp09,29,2017-10-03 17:06:17,1507050370082,X,2763,1166, 0.76000000000000001, 0.88,right, 1.0, 1.0,inperson,0,0,fqWN,0, 39.0, 34.0,34,false,combined,13,6,37,44,0,,
112,165418,vp09,30,2017-10-03 17:06:30,1507050383853,X,1789,1166, 0.47999999999999998, 0.80000000000000004,right, 0.10000000000000001, 1.0,inperson,0,0,fqWN,0, -63.0, -8.0,-8,false,combined,3,10,2,40,0,,
113,165419,vp09,31,2017-10-03 17:06:38,1507050390646,X,3122,1166, 0.92000000000000004, 0.64000000000000001,left, 0.20000000000000001, 1.0,inperson,0,0,fqWN,0, -80.0, -97.0,-80,false,combined,1,18,9,32,0,,
114,165420,vp09,32,2017-10-03 17:06:45,1507050398772,O,2339,1166, 0.76000000000000001, 0.52000000000000002,right, 1.0, 1.0,inperson,0,0,fqWN,0, -42.0, -61.0,0,false,combined,12,25,38,25,0,,
115,165421,vp09,33,2017-10-03 17:06:52,1507050406116,X,2281,1166, 0.64000000000000001, 0.92000000000000004,right, 1.0, 0.10000000000000001,inperson,0,0,fqWN,0, -98.0, -80.0,-80,false,combined,18,0,32,5,0,,
116,165422,vp09,34,2017-10-03 17:07:00,1507050413401,X,2521,1166, 0.22, 0.68000000000000005,right, 1.0, 0.20000000000000001,inperson,0,0,fqWN,0, -11.0, -8.0,-8,false,combined,39,2,11,8,0,,
117,165423,vp09,35,2017-10-03 17:07:14,1507050426930,O,2722,1086, 0.35999999999999999, 0.28000000000000003,right, 1.0, 0.059999999999999998,inperson,0,0,fqWN,-80, 100.0, 84.0,0,false,combined,32,2,18,1,0,,
118,165424,vp09,36,2017-10-03 17:07:21,1507050434655,O,2044,1086, 0.44, 0.52000000000000002,left, 1.0, 0.20000000000000001,inperson,0,0,fqWN,-80, 68.0, 40.0,0,false,combined,26,8,24,2,0,,
119,165425,vp09,37,2017-10-03 17:07:28,1507050441703,X,2371,1086, 0.59999999999999998, 0.23999999999999999,right, 1.0, 0.40000000000000002,inperson,0,0,fqWN,-80, 7.0, 21.0,21,false,combined,20,13,30,7,0,,
120,165426,vp09,38,2017-10-03 17:07:35,1507050449078,X,1924,1086, 0.88, 0.59999999999999998,left, 1.0, 1.0,inperson,0,0,fqWN,-80, 17.0, 50.0,17,false,combined,6,21,44,29,0,,
121,165427,vp09,39,2017-10-03 17:07:42,1507050456007,O,2282,1086, 0.44, 0.52000000000000002,right, 1.0, 0.02,inperson,0,0,fqWN,-80, 68.0, 50.0,0,false,combined,26,0,24,1,0,,
122,165428,vp09,40,2017-10-03 17:07:55,1507050469295,O,1235,1107, 0.35999999999999999, 0.56000000000000005,right, 0.10000000000000001, 1.0,inperson,0,0,fqWN,21, 74.0, 98.0,0,false,combined,3,22,2,28,0,,
123,165429,vp09,41,2017-10-03 17:08:01,1507050475537,X,1730,1107, 0.92000000000000004, 0.68000000000000005,left, 1.0, 1.0,inperson,0,0,fqWN,21, 33.0, 7.0,33,false,combined,3,17,47,33,0,,
124,165430,vp09,42,2017-10-03 17:08:09,1507050482271,X,2246,1107, 0.62, 0.47999999999999998,left, 1.0, 0.80000000000000004,inperson,0,0,fqWN,21, 13.0, 9.0,13,false,combined,18,22,32,18,0,,
125,165431,vp09,43,2017-10-03 17:08:15,1507050489521,O,1439,1107, 0.38, 0.35999999999999999,right, 1.0, 0.059999999999999998,inperson,0,0,fqWN,21, 40.0, 51.0,0,false,combined,31,2,19,1,0,,
126,165432,vp09,44,2017-10-03 17:08:22,1507050495964,O,1895,1107, 0.5, 0.47999999999999998,right, 0.80000000000000004, 1.0,inperson,0,0,fqWN,21, 38.0, 45.0,0,false,combined,20,26,20,24,0,,
127,165433,vp09,45,2017-10-03 17:08:35,1507050508868,X,1824,1140, 0.62, 0.90000000000000002,left, 1.0, 0.80000000000000004,inperson,0,0,fqWN,33, -55.0, -100.0,-55,false,combined,19,6,31,34,0,,
128,165434,vp09,46,2017-10-03 17:08:41,1507050515696,O,896,1140, 0.68000000000000005, 0.22,left, 1.0, 0.02,inperson,0,0,fqWN,33, -7.0, -45.0,0,false,combined,16,1,34,0,0,,
129,165435,vp09,47,2017-10-03 17:08:48,1507050521596,X,2022,1140, 0.95999999999999996, 0.68000000000000005,left, 0.40000000000000002, 1.0,inperson,0,0,fqWN,33, -9.0, -18.0,-9,false,combined,0,17,20,33,0,,
130,165436,vp09,48,2017-10-03 17:08:55,1507050528623,O,1963,1140, 0.64000000000000001, 0.29999999999999999,left, 1.0, 0.40000000000000002,inperson,0,0,fqWN,33, -16.0, -46.0,0,false,combined,18,15,32,5,0,,
131,165437,vp09,49,2017-10-03 17:09:03,1507050535590,X,3250,1140, 0.59999999999999998, 0.40000000000000002,left, 0.10000000000000001, 1.0,inperson,0,0,fqWN,33, -35.0, -47.0,-35,false,combined,2,30,3,20,0,,
132,165438,vp09,50,2017-10-03 17:09:20,1507050553537,O,2748,1140, 0.59999999999999998, 0.23999999999999999,left, 1.0, 0.40000000000000002,inperson,0,0,fqWN,0, -7.0, -21.0,0,false,combined,20,13,30,7,0,,
133,165439,vp09,51,2017-10-03 17:09:28,1507050561290,O,2902,1140, 0.35999999999999999, 0.28000000000000003,right, 1.0, 0.059999999999999998,inperson,0,0,fqWN,0, -100.0, -84.0,0,false,combined,32,2,18,1,0,,
134,165440,vp09,52,2017-10-03 17:09:35,1507050569195,O,1442,1140, 0.12, 0.88,left, 0.059999999999999998, 1.0,inperson,0,0,fqWN,0, -100.0, -60.0,0,false,combined,2,7,1,43,0,,
135,165441,vp09,53,2017-10-03 17:09:42,1507050575643,O,2764,1140, 0.28000000000000003, 0.35999999999999999,right, 0.02, 1.0,inperson,0,0,fqWN,0, -100.0, -74.0,0,false,combined,0,32,1,18,0,,
136,165442,vp09,54,2017-10-03 17:09:49,1507050583411,O,1681,1140, 0.35999999999999999, 0.59999999999999998,left, 1.0, 1.0,inperson,0,0,fqWN,0, -72.0, -60.0,0,false,combined,31,20,19,30,0,,
137,165443,vp09,55,2017-10-03 17:10:04,1507050596102,O,3948,1140, 0.47999999999999998, 0.62,left, 0.20000000000000001, 1.0,inperson,0,0,fqWN,0, -9.0, -13.0,0,false,combined,5,20,5,30,0,,
138,165444,vp09,56,2017-10-03 17:10:12,1507050605054,O,2907,1140, 0.56000000000000005, 0.88,left, 1.0, 1.0,inperson,0,0,fqWN,0, -114.0, -78.0,0,false,combined,22,6,28,44,0,,
139,165445,vp09,57,2017-10-03 17:10:19,1507050612965,O,2259,1140, 0.95999999999999996, 0.47999999999999998,right, 1.0, 1.0,inperson,0,0,fqWN,0, -31.0, -31.0,0,false,combined,3,25,47,25,0,,
140,165446,vp09,58,2017-10-03 17:10:26,1507050620228,O,2195,1140, 0.5, 0.47999999999999998,left, 0.80000000000000004, 1.0,inperson,0,0,fqWN,0, -38.0, -45.0,0,false,combined,20,26,20,24,0,,
141,165447,vp09,59,2017-10-03 17:10:34,1507050627427,O,2299,1140, 0.56000000000000005, 0.40000000000000002,left, 0.80000000000000004, 1.0,inperson,0,0,fqWN,0, -25.0, -56.0,0,false,combined,19,30,21,20,0,,
142,165448,vp09,60,2017-10-03 17:10:47,1507050640735,O,2107,1140, 0.64000000000000001, 0.38,left, 0.20000000000000001, 1.0,inperson,0,0,fqWN,0, 60.0, 81.0,0,false,combined,3,31,7,19,0,,
143,165449,vp09,61,2017-10-03 17:10:53,1507050647845,X,1417,1140, 0.68000000000000005, 0.22,left, 0.40000000000000002, 1.0,inperson,0,0,fqWN,0, 4.0, 11.0,4,false,combined,5,39,15,11,0,,
144,165450,vp09,62,2017-10-03 17:11:00,1507050654266,X,1538,1140, 0.92000000000000004, 0.64000000000000001,right, 0.20000000000000001, 1.0,inperson,0,0,fqWN,0, 80.0, 97.0,97,false,combined,1,18,9,32,0,,
145,165451,vp09,63,2017-10-03 17:11:06,1507050660808,X,1610,1140, 0.10000000000000001, 0.56000000000000005,right, 1.0, 0.10000000000000001,inperson,0,0,fqWN,0, 33.0, 20.0,20,false,combined,46,1,4,4,0,,
146,165452,vp09,64,2017-10-03 17:11:14,1507050667422,O,2166,1140, 0.80000000000000004, 0.68000000000000005,left, 1.0, 1.0,inperson,0,0,fqWN,0, 19.0, 48.0,0,false,combined,10,16,40,34,0,,
147,165453,vp09,65,2017-10-03 17:11:26,1507050680596,O,1747,1144, 0.62, 0.73999999999999999,right, 1.0, 0.40000000000000002,inperson,0,0,fqWN,4, 48.0, 51.0,0,false,combined,20,5,30,15,0,,
148,165454,vp09,66,2017-10-03 17:11:35,1507050687352,X,3433,1144, 0.29999999999999999, 0.5,right, 0.80000000000000004, 1.0,inperson,0,0,fqWN,4, 39.0, 42.0,42,false,combined,25,25,15,25,0,,
149,165455,vp09,67,2017-10-03 17:11:42,1507050695789,X,2536,1144, 0.32000000000000001, 0.44,right, 1.0, 1.0,inperson,0,0,fqWN,4, 39.0, 42.0,42,false,combined,34,27,16,23,0,,
150,165456,vp09,68,2017-10-03 17:11:49,1507050703330,X,1913,1144, 0.76000000000000001, 0.52000000000000002,left, 1.0, 1.0,inperson,0,0,fqWN,4, 42.0, 61.0,42,false,combined,12,25,38,25,0,,
151,165457,vp09,69,2017-10-03 17:11:56,1507050710248,X,2043,1144, 0.81999999999999995, 0.32000000000000001,left, 1.0, 1.0,inperson,0,0,fqWN,4, 37.0, 115.0,37,false,combined,10,33,40,17,0,,
152,165458,vp09,70,2017-10-03 17:12:10,1507050723299,X,2679,1186, 0.83999999999999997, 0.88,right, 1.0, 1.0,inperson,0,0,fqWN,42, -74.0, -60.0,-60,false,combined,8,7,42,43,0,,
153,165459,vp09,71,2017-10-03 17:12:18,1507050730981,X,3303,1186, 0.73999999999999999, 0.38,right, 1.0, 1.0,inperson,0,0,fqWN,42, -28.0, -40.0,-40,false,combined,13,31,37,19,0,,
154,165460,vp09,72,2017-10-03 17:12:25,1507050739288,X,1936,1186, 0.88, 0.12,left, 1.0, 0.02,inperson,0,0,fqWN,42, -17.0, -100.0,-17,false,combined,6,0,44,1,0,,
155,165461,vp09,73,2017-10-03 17:12:32,1507050746228,X,1921,1186, 0.90000000000000002, 0.44,left, 0.02, 1.0,inperson,0,0,fqWN,42, -20.0, -25.0,-20,false,combined,1,26,0,24,0,,
156,165462,vp09,74,2017-10-03 17:12:39,1507050753154,X,1744,1186, 0.76000000000000001, 0.64000000000000001,left, 1.0, 1.0,inperson,0,0,fqWN,42, -78.0, -101.0,-78,false,combined,13,17,37,33,0,,
157,165463,vp09,75,2017-10-03 17:12:52,1507050765905,O,2234,1169, 0.28000000000000003, 0.62,right, 1.0, 1.0,inperson,0,0,fqWN,-17, 106.0, 44.0,0,false,combined,36,18,14,32,0,,
158,165464,vp09,76,2017-10-03 17:12:59,1507050773144,O,1519,1169, 0.5, 0.5,left, 1.0, 1.0,inperson,0,0,fqWN,-17, 11.0, 19.0,0,false,combined,24,26,26,24,0,,
159,165465,vp09,77,2017-10-03 17:13:06,1507050779666,X,2208,1169, 0.47999999999999998, 0.56000000000000005,right, 1.0, 0.02,inperson,0,0,fqWN,-17, 125.0, 80.0,80,false,combined,27,0,23,1,0,,
160,165466,vp09,78,2017-10-03 17:13:14,1507050786878,O,3093,1169, 0.73999999999999999, 0.40000000000000002,right, 1.0, 1.0,inperson,0,0,fqWN,-17, 16.0, 38.0,0,false,combined,13,30,37,20,0,,
161,165467,vp09,79,2017-10-03 17:13:21,1507050794976,X,2278,1169, 0.64000000000000001, 0.92000000000000004,right, 1.0, 0.02,inperson,0,0,fqWN,-17, 97.0, 70.0,70,false,combined,19,0,31,1,0,,
162,165468,vp09,80,2017-10-03 17:13:36,1507050808262,O,3583,1169, 0.68000000000000005, 0.83999999999999997,right, 0.40000000000000002, 1.0,inperson,0,0,fqWN,0, -91.0, -84.0,0,false,combined,7,8,13,42,0,,
163,165469,vp09,81,2017-10-03 17:13:43,1507050816850,O,2344,1169, 0.44, 0.52000000000000002,right, 1.0, 0.20000000000000001,inperson,0,0,fqWN,0, -68.0, -40.0,0,false,combined,26,8,24,2,0,,
164,165470,vp09,82,2017-10-03 17:13:50,1507050824199,X,2125,1169, 0.92000000000000004, 0.76000000000000001,right, 0.40000000000000002, 1.0,inperson,0,0,fqWN,0, -74.0, -78.0,-78,false,combined,1,12,19,38,0,,
165,165471,vp09,83,2017-10-03 17:13:59,1507050831328,X,3789,1169, 0.88, 0.93999999999999995,left, 1.0, 1.0,inperson,0,0,fqWN,0, -30.0, -29.0,-30,false,combined,6,4,44,46,0,,
166,165472,vp09,84,2017-10-03 17:14:06,1507050840122,X,2270,1169, 0.88, 0.38,left, 1.0, 1.0,inperson,0,0,fqWN,0, -7.0, -20.0,-7,false,combined,6,31,44,19,0,,
167,165473,vp09,85,2017-10-03 17:14:20,1507050853400,X,2327,1169, 0.35999999999999999, 0.59999999999999998,right, 1.0, 1.0,inperson,0,0,fqWN,0, 72.0, 60.0,60,false,combined,31,20,19,30,0,,
168,165474,vp09,86,2017-10-03 17:14:27,1507050860731,X,2397,1169, 0.88, 0.93999999999999995,left, 1.0, 1.0,inperson,0,0,fqWN,0, 30.0, 29.0,30,false,combined,6,4,44,46,0,,
169,165475,vp09,87,2017-10-03 17:14:34,1507050868131,X,1975,1169, 0.83999999999999997, 0.32000000000000001,left, 1.0, 1.0,inperson,0,0,fqWN,0, 18.0, 47.0,18,false,combined,8,33,42,17,0,,
170,165476,vp09,88,2017-10-03 17:14:41,1507050875110,X,1652,1169, 0.29999999999999999, 0.88,right, 1.0, 0.80000000000000004,inperson,0,0,fqWN,0, 94.0, 75.0,75,false,combined,41,15,9,25,0,,
171,165477,vp09,89,2017-10-03 17:14:47,1507050881766,X,1591,1169, 0.23999999999999999, 0.93999999999999995,right, 1.0, 1.0,inperson,0,0,fqWN,0, 116.0, 42.0,42,false,combined,37,4,13,46,0,,
172,165478,vp09,90,2017-10-03 17:15:00,1507050894366,X,1953,1244, 0.44, 0.90000000000000002,right, 1.0, 0.059999999999999998,inperson,0,0,fqWN,75, 25.0, 16.0,16,false,combined,26,1,24,2,0,,
173,165479,vp09,91,2017-10-03 17:15:07,1507050901325,X,1527,1244, 0.16, 0.40000000000000002,right, 1.0, 1.0,inperson,0,0,fqWN,75, 31.0, 75.0,75,false,combined,42,30,8,20,0,,
174,165480,vp09,92,2017-10-03 17:15:15,1507050907856,X,3035,1244, 0.83999999999999997, 0.88,right, 1.0, 1.0,inperson,0,0,fqWN,75, 74.0, 60.0,60,false,combined,8,7,42,43,0,,
175,165481,vp09,93,2017-10-03 17:15:22,1507050915895,X,2361,1244, 0.64000000000000001, 0.92000000000000004,right, 1.0, 0.10000000000000001,inperson,0,0,fqWN,75, 98.0, 80.0,80,false,combined,18,0,32,5,0,,
176,165482,vp09,94,2017-10-03 17:15:30,1507050923260,O,3074,1244, 0.52000000000000002, 0.28000000000000003,right, 1.0, 1.0,inperson,0,0,fqWN,75, 25.0, 55.0,0,false,combined,24,36,26,14,0,,
177,165483,vp09,95,2017-10-03 17:15:46,1507050937343,X,4160,1244, 0.57999999999999996, 0.59999999999999998,right, 0.059999999999999998, 1.0,inperson,0,0,fqWN,0, -16.0, -15.0,-15,false,combined,0,20,3,30,0,,
178,165484,vp09,96,2017-10-03 17:15:54,1507050946508,X,3515,1244, 0.64000000000000001, 0.52000000000000002,left, 0.40000000000000002, 1.0,inperson,0,0,fqWN,0, -94.0, -100.0,-94,false,combined,12,25,8,25,0,,
179,165485,vp09,97,2017-10-03 17:16:01,1507050955027,O,1919,1244, 0.29999999999999999, 0.88,left, 1.0, 0.80000000000000004,inperson,0,0,fqWN,0, -94.0, -75.0,0,false,combined,41,15,9,25,0,,
180,165486,vp09,98,2017-10-03 17:16:08,1507050961950,O,2007,1244, 0.56000000000000005, 0.68000000000000005,left, 1.0, 1.0,inperson,0,0,fqWN,0, -9.0, -22.0,0,false,combined,22,16,28,34,0,,
181,165487,vp09,99,2017-10-03 17:16:14,1507050968961,O,1386,1244, 0.68000000000000005, 0.22,right, 0.40000000000000002, 1.0,inperson,0,0,fqWN,0, -4.0, -11.0,0,false,combined,5,39,15,11,0,,
182,165488,vp09,100,2017-10-03 17:16:31,1507050983538,O,3111,1150, 0.64000000000000001, 0.38,right, 0.02, 1.0,inperson,0,0,fqWN,-94, -50.0, -81.0,0,false,combined,1,31,0,19,0,,
183,165489,vp09,101,2017-10-03 17:16:37,1507050991652,O,1706,1150, 0.040000000000000001, 0.47999999999999998,left, 1.0, 1.0,inperson,0,0,fqWN,-94, -125.0, -63.0,0,false,combined,48,25,2,25,0,,
184,165490,vp09,102,2017-10-03 17:16:44,1507050998363,O,1811,1150, 0.83999999999999997, 0.23999999999999999,right, 1.0, 1.0,inperson,0,0,fqWN,-94, -36.0, -21.0,0,false,combined,9,37,41,13,0,,
185,165491,vp09,103,2017-10-03 17:16:52,1507051005178,X,2903,1150, 0.68000000000000005, 0.95999999999999996,left, 1.0, 1.0,inperson,0,0,fqWN,-94, -7.0, -5.0,-7,false,combined,16,2,34,48,0,,
186,165492,vp09,104,2017-10-03 17:16:59,1507051013085,O,2340,1150, 0.44, 0.44,right, 0.02, 1.0,inperson,0,0,fqWN,-94, -11.0, -14.0,0,false,combined,0,27,1,23,0,,
187,165493,vp09,105,2017-10-03 17:17:13,1507051026432,X,2533,1150, 0.56000000000000005, 0.40000000000000002,left, 0.80000000000000004, 1.0,inperson,0,0,fqWN,0, 25.0, 56.0,25,false,combined,19,30,21,20,0,,
188,165494,vp09,106,2017-10-03 17:17:20,1507051033970,O,2309,1150, 0.88, 0.29999999999999999,right, 1.0, 0.20000000000000001,inperson,0,0,fqWN,0, 26.0, 73.0,0,false,combined,6,5,44,5,0,,
189,165495,vp09,107,2017-10-03 17:17:27,1507051041283,X,1306,1150, 0.44, 0.71999999999999997,right, 1.0, 1.0,inperson,0,0,fqWN,0, 11.0, 42.0,42,false,combined,27,13,23,37,0,,
190,165496,vp09,108,2017-10-03 17:17:34,1507051047593,X,2359,1150, 0.64000000000000001, 0.68000000000000005,left, 1.0, 1.0,inperson,0,0,fqWN,0, 23.0, 7.0,23,false,combined,17,16,33,34,0,,
191,165497,vp09,109,2017-10-03 17:17:42,1507051054957,X,2604,1150, 0.71999999999999997, 0.80000000000000004,left, 1.0, 1.0,inperson,0,0,fqWN,0, 47.0, 24.0,47,false,combined,13,11,37,39,0,,
192,165498,vp09,110,2017-10-03 17:17:55,1507051068569,O,1940,1173, 0.88, 0.16,right, 0.20000000000000001, 1.0,inperson,0,0,fqWN,23, -45.0, -94.0,0,false,combined,3,41,7,9,0,,
193,165499,vp09,111,2017-10-03 17:18:02,1507051075513,X,2150,1173, 0.81999999999999995, 0.20000000000000001,right, 1.0, 1.0,inperson,0,0,fqWN,23, -37.0, -100.0,-100,false,combined,10,39,40,11,0,,
194,165500,vp09,112,2017-10-03 17:18:10,1507051082667,X,2924,1173, 0.85999999999999999, 0.41999999999999998,left, 1.0, 0.20000000000000001,inperson,0,0,fqWN,23, -20.0, -44.0,-20,false,combined,7,1,43,9,0,,
195,165501,vp09,113,2017-10-03 17:18:16,1507051090596,O,1736,1173, 0.83999999999999997, 0.41999999999999998,right, 1.0, 1.0,inperson,0,0,fqWN,23, -7.0, -14.0,0,false,combined,9,27,41,23,0,,
196,165502,vp09,114,2017-10-03 17:18:23,1507051097336,O,1222,1173, 0.47999999999999998, 0.23999999999999999,right, 1.0, 1.0,inperson,0,0,fqWN,23, -11.0, -14.0,0,false,combined,26,37,24,13,0,,
197,165503,vp09,115,2017-10-03 17:18:36,1507051109566,X,2087,1153, 0.62, 0.90000000000000002,right, 1.0, 0.80000000000000004,inperson,0,0,fqWN,-20, 55.0, 100.0,100,false,combined,19,6,31,34,0,,
198,165504,vp09,116,2017-10-03 17:18:43,1507051116656,X,1869,1153, 0.95999999999999996, 0.47999999999999998,left, 1.0, 1.0,inperson,0,0,fqWN,-20, 31.0, 31.0,31,false,combined,3,25,47,25,0,,
199,165505,vp09,117,2017-10-03 17:18:50,1507051123530,O,2438,1153, 0.69999999999999996, 0.56000000000000005,right, 1.0, 1.0,inperson,0,0,fqWN,-20, 5.0, 12.0,0,false,combined,14,22,36,28,0,,
200,165506,vp09,118,2017-10-03 17:18:57,1507051130972,O,2027,1153, 0.64000000000000001, 0.38,right, 0.02, 1.0,inperson,0,0,fqWN,-20, 50.0, 81.0,0,false,combined,1,31,0,19,0,,
