,id,MID,trial_number,start_date,trialstart,outcome,reaction_time,totalpoints,prop_left,prop_right,resp,revealed_left,revealed_right,AID,HID,noresp,session_id,five_trial_outcome,mag_left,mag_right,received_mag,practice,loss_or_reward,revealed_o_l,revealed_o_r,revealed_x_l,revealed_x_r,instruct_number,est_left_over_right,whensaved
120,175865,vp25_2,38,2017-10-31 17:55:16,1509472512681,X,1597,919, 0.88, 0.59999999999999998,left, 1.0, 1.0,inperson,0,0,Bf5U,0, 17.0, 50.0,17,false,combined,6,21,44,29,0,,withintrial
121,175866,vp25_2,39,2017-10-31 17:55:23,1509472519311,O,1759,919, 0.44, 0.52000000000000002,right, 1.0, 0.02,inperson,0,0,Bf5U,0, 68.0, 50.0,0,false,combined,26,0,24,1,0,,withintrial
122,175867,vp25_2,40,2017-10-31 17:55:38,1509472532118,O,4861,919, 0.35999999999999999, 0.56000000000000005,right, 0.10000000000000001, 1.0,inperson,0,0,Bf5U,0, 74.0, 98.0,0,false,combined,3,22,2,28,0,,withintrial
123,175868,vp25_2,41,2017-10-31 17:55:45,1509472542008,X,1561,919, 0.92000000000000004, 0.68000000000000005,left, 1.0, 1.0,inperson,0,0,Bf5U,0, 33.0, 7.0,33,false,combined,3,17,47,33,0,,withintrial
124,175869,vp25_2,42,2017-10-31 17:55:52,1509472548591,O,1683,919, 0.62, 0.47999999999999998,left, 1.0, 0.80000000000000004,inperson,0,0,Bf5U,0, 13.0, 9.0,0,false,combined,18,22,32,18,0,,withintrial
125,175870,vp25_2,43,2017-10-31 17:55:59,1509472555299,O,1679,919, 0.38, 0.35999999999999999,left, 1.0, 0.059999999999999998,inperson,0,0,Bf5U,0, 40.0, 51.0,0,false,combined,31,2,19,1,0,,withintrial
126,175871,vp25_2,44,2017-10-31 17:56:07,1509472562007,O,3839,919, 0.5, 0.47999999999999998,right, 0.80000000000000004, 1.0,inperson,0,0,Bf5U,0, 38.0, 45.0,0,false,combined,20,26,20,24,0,,withintrial
127,175872,vp25_2,45,2017-10-31 17:56:20,1509472576889,X,1858,919, 0.62, 0.90000000000000002,left, 1.0, 0.80000000000000004,inperson,0,0,Bf5U,0, -55.0, -100.0,-55,false,combined,19,6,31,34,0,,withintrial
128,175873,vp25_2,46,2017-10-31 17:56:27,1509472583768,X,1865,919, 0.68000000000000005, 0.22,right, 1.0, 0.02,inperson,0,0,Bf5U,0, -7.0, -45.0,-45,false,combined,16,1,34,0,0,,withintrial
129,175874,vp25_2,47,2017-10-31 17:56:34,1509472590663,X,2167,919, 0.95999999999999996, 0.68000000000000005,right, 0.40000000000000002, 1.0,inperson,0,0,Bf5U,0, -9.0, -18.0,-18,false,combined,0,17,20,33,0,,withintrial
130,175875,vp25_2,48,2017-10-31 17:56:42,1509472597854,O,2169,919, 0.64000000000000001, 0.29999999999999999,right, 1.0, 0.40000000000000002,inperson,0,0,Bf5U,0, -16.0, -46.0,0,false,combined,18,15,32,5,0,,withintrial
131,175876,vp25_2,49,2017-10-31 17:56:49,1509472605046,O,2686,919, 0.59999999999999998, 0.40000000000000002,right, 0.10000000000000001, 1.0,inperson,0,0,Bf5U,0, -35.0, -47.0,0,false,combined,2,30,3,20,0,,withintrial
132,175877,vp25_2,50,2017-10-31 17:57:09,1509472625471,O,2386,864, 0.59999999999999998, 0.23999999999999999,right, 1.0, 0.40000000000000002,inperson,0,0,Bf5U,-55, -7.0, -21.0,0,false,combined,20,13,30,7,0,,withintrial
133,175878,vp25_2,51,2017-10-31 17:57:17,1509472632875,O,2436,864, 0.35999999999999999, 0.28000000000000003,left, 1.0, 0.059999999999999998,inperson,0,0,Bf5U,-55, -100.0, -84.0,0,false,combined,32,2,18,1,0,,withintrial
134,175879,vp25_2,52,2017-10-31 17:57:24,1509472640332,O,1839,864, 0.12, 0.88,left, 0.059999999999999998, 1.0,inperson,0,0,Bf5U,-55, -100.0, -60.0,0,false,combined,2,7,1,43,0,,withintrial
135,175880,vp25_2,53,2017-10-31 17:57:30,1509472647196,O,1563,864, 0.28000000000000003, 0.35999999999999999,right, 0.02, 1.0,inperson,0,0,Bf5U,-55, -100.0, -74.0,0,false,combined,0,32,1,18,0,,withintrial
136,175881,vp25_2,54,2017-10-31 17:57:39,1509472653779,X,3646,864, 0.35999999999999999, 0.59999999999999998,left, 1.0, 1.0,inperson,0,0,Bf5U,-55, -72.0, -60.0,-72,false,combined,31,20,19,30,0,,withintrial
137,175882,vp25_2,55,2017-10-31 17:57:57,1509472668474,X,6836,864, 0.47999999999999998, 0.62,left, 0.20000000000000001, 1.0,inperson,0,0,Bf5U,0, -9.0, -13.0,-9,false,combined,5,20,5,30,0,,withintrial
138,175883,vp25_2,56,2017-10-31 17:58:05,1509472680329,X,3119,864, 0.56000000000000005, 0.88,left, 1.0, 1.0,inperson,0,0,Bf5U,0, -114.0, -78.0,-114,false,combined,22,6,28,44,0,,withintrial
139,175884,vp25_2,57,2017-10-31 17:58:11,1509472688472,O,1347,864, 0.95999999999999996, 0.47999999999999998,right, 1.0, 1.0,inperson,0,0,Bf5U,0, -31.0, -31.0,0,false,combined,3,25,47,25,0,,withintrial
140,175885,vp25_2,58,2017-10-31 17:58:20,1509472694837,X,3840,864, 0.5, 0.47999999999999998,left, 0.80000000000000004, 1.0,inperson,0,0,Bf5U,0, -38.0, -45.0,-38,false,combined,20,26,20,24,0,,withintrial
141,175886,vp25_2,59,2017-10-31 17:58:27,1509472703697,O,1839,864, 0.56000000000000005, 0.40000000000000002,left, 0.80000000000000004, 1.0,inperson,0,0,Bf5U,0, -25.0, -56.0,0,false,combined,19,30,21,20,0,,withintrial
142,175887,vp25_2,60,2017-10-31 17:58:40,1509472716582,O,1916,826, 0.64000000000000001, 0.38,right, 0.20000000000000001, 1.0,inperson,0,0,Bf5U,-38, 60.0, 81.0,0,false,combined,3,31,7,19,0,,withintrial
143,175888,vp25_2,61,2017-10-31 17:58:47,1509472723524,X,1748,826, 0.68000000000000005, 0.22,left, 0.40000000000000002, 1.0,inperson,0,0,Bf5U,-38, 4.0, 11.0,4,false,combined,5,39,15,11,0,,withintrial
144,175889,vp25_2,62,2017-10-31 17:58:53,1509472730295,X,1326,826, 0.92000000000000004, 0.64000000000000001,left, 0.20000000000000001, 1.0,inperson,0,0,Bf5U,-38, 80.0, 97.0,80,false,combined,1,18,9,32,0,,withintrial
145,175890,vp25_2,63,2017-10-31 17:59:00,1509472736643,X,1630,826, 0.10000000000000001, 0.56000000000000005,right, 1.0, 0.10000000000000001,inperson,0,0,Bf5U,-38, 33.0, 20.0,20,false,combined,46,1,4,4,0,,withintrial
146,175891,vp25_2,64,2017-10-31 17:59:08,1509472743304,O,3432,826, 0.80000000000000004, 0.68000000000000005,right, 1.0, 1.0,inperson,0,0,Bf5U,-38, 19.0, 48.0,0,false,combined,10,16,40,34,0,,withintrial
147,175892,vp25_2,65,2017-10-31 17:59:22,1509472757781,X,2432,826, 0.62, 0.73999999999999999,right, 1.0, 0.40000000000000002,inperson,0,0,Bf5U,0, 48.0, 51.0,51,false,combined,20,5,30,15,0,,withintrial
148,175893,vp25_2,66,2017-10-31 17:59:30,1509472765237,O,3004,826, 0.29999999999999999, 0.5,right, 0.80000000000000004, 1.0,inperson,0,0,Bf5U,0, 39.0, 42.0,0,false,combined,25,25,15,25,0,,withintrial
149,175894,vp25_2,67,2017-10-31 17:59:37,1509472773271,O,1766,826, 0.32000000000000001, 0.44,right, 1.0, 1.0,inperson,0,0,Bf5U,0, 39.0, 42.0,0,false,combined,34,27,16,23,0,,withintrial
150,175895,vp25_2,68,2017-10-31 17:59:45,1509472780057,X,3155,826, 0.76000000000000001, 0.52000000000000002,right, 1.0, 1.0,inperson,0,0,Bf5U,0, 42.0, 61.0,61,false,combined,12,25,38,25,0,,withintrial
151,175896,vp25_2,69,2017-10-31 17:59:51,1509472788231,X,1200,826, 0.81999999999999995, 0.32000000000000001,left, 1.0, 1.0,inperson,0,0,Bf5U,0, 37.0, 115.0,37,false,combined,10,33,40,17,0,,withintrial
152,175897,vp25_2,70,2017-10-31 18:00:06,1509472800477,X,4031,826, 0.83999999999999997, 0.88,right, 1.0, 1.0,inperson,0,0,Bf5U,0, -74.0, -60.0,-60,false,combined,8,7,42,43,0,,withintrial
153,175898,vp25_2,71,2017-10-31 18:00:14,1509472809540,X,2727,826, 0.73999999999999999, 0.38,right, 1.0, 1.0,inperson,0,0,Bf5U,0, -28.0, -40.0,-40,false,combined,13,31,37,19,0,,withintrial
154,175899,vp25_2,72,2017-10-31 18:00:21,1509472817293,X,1685,826, 0.88, 0.12,left, 1.0, 0.02,inperson,0,0,Bf5U,0, -17.0, -100.0,-17,false,combined,6,0,44,1,0,,withintrial
155,175900,vp25_2,73,2017-10-31 18:00:27,1509472824001,X,1489,826, 0.90000000000000002, 0.44,left, 0.02, 1.0,inperson,0,0,Bf5U,0, -20.0, -25.0,-20,false,combined,1,26,0,24,0,,withintrial
156,175901,vp25_2,74,2017-10-31 18:00:37,1509472830521,X,5377,826, 0.76000000000000001, 0.64000000000000001,left, 1.0, 1.0,inperson,0,0,Bf5U,0, -78.0, -101.0,-78,false,combined,13,17,37,33,0,,withintrial
157,175902,vp25_2,75,2017-10-31 18:00:51,1509472846948,X,2094,748, 0.28000000000000003, 0.62,right, 1.0, 1.0,inperson,0,0,Bf5U,-78, 106.0, 44.0,44,false,combined,36,18,14,32,0,,withintrial
158,175903,vp25_2,76,2017-10-31 18:00:58,1509472854061,O,2688,748, 0.5, 0.5,right, 1.0, 1.0,inperson,0,0,Bf5U,-78, 11.0, 19.0,0,false,combined,24,26,26,24,0,,withintrial
159,175904,vp25_2,77,2017-10-31 18:01:06,1509472861767,X,2946,748, 0.47999999999999998, 0.56000000000000005,left, 1.0, 0.02,inperson,0,0,Bf5U,-78, 125.0, 80.0,125,false,combined,27,0,23,1,0,,withintrial
160,175905,vp25_2,78,2017-10-31 18:01:14,1509472869739,X,2802,748, 0.73999999999999999, 0.40000000000000002,left, 1.0, 1.0,inperson,0,0,Bf5U,-78, 16.0, 38.0,16,false,combined,13,30,37,20,0,,withintrial
161,175906,vp25_2,79,2017-10-31 18:01:21,1509472877570,X,2219,748, 0.64000000000000001, 0.92000000000000004,right, 1.0, 0.02,inperson,0,0,Bf5U,-78, 97.0, 70.0,70,false,combined,19,0,31,1,0,,withintrial
162,175907,vp25_2,80,2017-10-31 18:01:35,1509472890829,X,2562,818, 0.68000000000000005, 0.83999999999999997,left, 0.40000000000000002, 1.0,inperson,0,0,Bf5U,70, -91.0, -84.0,-91,false,combined,7,8,13,42,0,,withintrial
163,175908,vp25_2,81,2017-10-31 18:01:43,1509472898411,X,2530,818, 0.44, 0.52000000000000002,right, 1.0, 0.20000000000000001,inperson,0,0,Bf5U,70, -68.0, -40.0,-40,false,combined,26,8,24,2,0,,withintrial
164,175909,vp25_2,82,2017-10-31 18:01:49,1509472905961,X,1904,818, 0.92000000000000004, 0.76000000000000001,right, 0.40000000000000002, 1.0,inperson,0,0,Bf5U,70, -74.0, -78.0,-78,false,combined,1,12,19,38,0,,withintrial
165,175910,vp25_2,83,2017-10-31 18:02:03,1509472912887,O,8266,818, 0.88, 0.93999999999999995,left, 1.0, 1.0,inperson,0,1,Bf5U,70, -30.0, -29.0,0,false,combined,6,4,44,46,0,,withintrial
166,175911,vp25_2,84,2017-10-31 18:02:09,1509472926179,O,1391,818, 0.88, 0.38,right, 1.0, 1.0,inperson,0,0,Bf5U,70, -7.0, -20.0,0,false,combined,6,31,44,19,0,,withintrial
167,175912,vp25_2,85,2017-10-31 18:02:26,1509472938659,X,5968,818, 0.35999999999999999, 0.59999999999999998,right, 1.0, 1.0,inperson,0,0,Bf5U,0, 72.0, 60.0,60,false,combined,31,20,19,30,0,,withintrial
168,175913,vp25_2,86,2017-10-31 18:02:34,1509472949657,X,2492,818, 0.88, 0.93999999999999995,right, 1.0, 1.0,inperson,0,0,Bf5U,0, 30.0, 29.0,29,false,combined,6,4,44,46,0,,withintrial
169,175914,vp25_2,87,2017-10-31 18:02:40,1509472957176,X,1380,818, 0.83999999999999997, 0.32000000000000001,left, 1.0, 1.0,inperson,0,0,Bf5U,0, 18.0, 47.0,18,false,combined,8,33,42,17,0,,withintrial
170,175915,vp25_2,88,2017-10-31 18:02:48,1509472963587,X,3034,818, 0.29999999999999999, 0.88,right, 1.0, 0.80000000000000004,inperson,0,0,Bf5U,0, 94.0, 75.0,75,false,combined,41,15,9,25,0,,withintrial
171,175916,vp25_2,89,2017-10-31 18:02:55,1509472971652,X,2156,818, 0.23999999999999999, 0.93999999999999995,right, 1.0, 1.0,inperson,0,0,Bf5U,0, 116.0, 42.0,42,false,combined,37,4,13,46,0,,withintrial
172,175917,vp25_2,90,2017-10-31 18:03:14,1509472984849,O,7658,847, 0.44, 0.90000000000000002,left, 1.0, 0.059999999999999998,inperson,0,0,Bf5U,29, 25.0, 16.0,0,false,combined,26,1,24,2,0,,withintrial
173,175918,vp25_2,91,2017-10-31 18:03:23,1509472997535,X,3745,847, 0.16, 0.40000000000000002,right, 1.0, 1.0,inperson,0,0,Bf5U,29, 31.0, 75.0,75,false,combined,42,30,8,20,0,,withintrial
174,175919,vp25_2,92,2017-10-31 18:03:33,1509473006314,X,5382,847, 0.83999999999999997, 0.88,right, 1.0, 1.0,inperson,0,0,Bf5U,29, 74.0, 60.0,60,false,combined,8,7,42,43,0,,withintrial
175,175920,vp25_2,93,2017-10-31 18:03:41,1509473016719,X,2828,847, 0.64000000000000001, 0.92000000000000004,right, 1.0, 0.10000000000000001,inperson,0,0,Bf5U,29, 98.0, 80.0,80,false,combined,18,0,32,5,0,,withintrial
176,175921,vp25_2,94,2017-10-31 18:03:50,1509473024582,O,3449,847, 0.52000000000000002, 0.28000000000000003,left, 1.0, 1.0,inperson,0,0,Bf5U,29, 25.0, 55.0,0,false,combined,24,36,26,14,0,,withintrial
177,175922,vp25_2,95,2017-10-31 18:04:02,1509473039074,O,1855,907, 0.57999999999999996, 0.59999999999999998,right, 0.059999999999999998, 1.0,inperson,0,0,Bf5U,60, -16.0, -15.0,0,false,combined,0,20,3,30,0,,withintrial
178,175923,vp25_2,96,2017-10-31 18:04:14,1509473045953,O,6061,907, 0.64000000000000001, 0.52000000000000002,left, 0.40000000000000002, 1.0,inperson,0,0,Bf5U,60, -94.0, -100.0,0,false,combined,12,25,8,25,0,,withintrial
179,175924,vp25_2,97,2017-10-31 18:04:21,1509473057044,O,2343,907, 0.29999999999999999, 0.88,left, 1.0, 0.80000000000000004,inperson,0,0,Bf5U,60, -94.0, -75.0,0,false,combined,41,15,9,25,0,,withintrial
180,175925,vp25_2,98,2017-10-31 18:04:29,1509473064407,O,2657,907, 0.56000000000000005, 0.68000000000000005,left, 1.0, 1.0,inperson,0,0,Bf5U,60, -9.0, -22.0,0,false,combined,22,16,28,34,0,,withintrial
181,175926,vp25_2,99,2017-10-31 18:04:36,1509473072098,O,2026,907, 0.68000000000000005, 0.22,right, 0.40000000000000002, 1.0,inperson,0,0,Bf5U,60, -4.0, -11.0,0,false,combined,5,39,15,11,0,,withintrial
182,175927,vp25_2,100,2017-10-31 18:05:03,1509473098798,X,3005,907, 0.64000000000000001, 0.38,left, 0.02, 1.0,inperson,0,0,Bf5U,0, -50.0, -81.0,-50,false,combined,1,31,0,19,0,,withintrial
183,175928,vp25_2,101,2017-10-31 18:05:10,1509473106822,O,1890,907, 0.040000000000000001, 0.47999999999999998,left, 1.0, 1.0,inperson,0,0,Bf5U,0, -125.0, -63.0,0,false,combined,48,25,2,25,0,,withintrial
184,175929,vp25_2,102,2017-10-31 18:05:17,1509473113748,O,1861,907, 0.83999999999999997, 0.23999999999999999,right, 1.0, 1.0,inperson,0,0,Bf5U,0, -36.0, -21.0,0,false,combined,9,37,41,13,0,,withintrial
185,175930,vp25_2,103,2017-10-31 18:05:24,1509473120643,O,1648,907, 0.68000000000000005, 0.95999999999999996,left, 1.0, 1.0,inperson,0,0,Bf5U,0, -7.0, -5.0,0,false,combined,16,2,34,48,0,,withintrial
186,175931,vp25_2,104,2017-10-31 18:05:30,1509473127319,X,1443,907, 0.44, 0.44,right, 0.02, 1.0,inperson,0,0,Bf5U,0, -11.0, -14.0,-14,false,combined,0,27,1,23,0,,withintrial
187,175932,vp25_2,105,2017-10-31 18:05:46,1509473139816,O,4539,857, 0.56000000000000005, 0.40000000000000002,left, 0.80000000000000004, 1.0,inperson,0,0,Bf5U,-50, 25.0, 56.0,0,false,combined,19,30,21,20,0,,withintrial
188,175933,vp25_2,106,2017-10-31 18:05:53,1509473149377,X,2499,857, 0.88, 0.29999999999999999,left, 1.0, 0.20000000000000001,inperson,0,0,Bf5U,-50, 26.0, 73.0,26,false,combined,6,5,44,5,0,,withintrial
189,175934,vp25_2,107,2017-10-31 18:06:01,1509473156896,X,1866,857, 0.44, 0.71999999999999997,right, 1.0, 1.0,inperson,0,0,Bf5U,-50, 11.0, 42.0,42,false,combined,27,13,23,37,0,,withintrial
190,175935,vp25_2,108,2017-10-31 18:06:10,1509473163791,X,5113,857, 0.64000000000000001, 0.68000000000000005,right, 1.0, 1.0,inperson,0,0,Bf5U,-50, 23.0, 7.0,7,false,combined,17,16,33,34,0,,withintrial
191,175936,vp25_2,109,2017-10-31 18:06:24,1509473173931,X,8264,857, 0.71999999999999997, 0.80000000000000004,left, 1.0, 1.0,inperson,0,1,Bf5U,-50, 47.0, 24.0,47,false,combined,13,11,37,39,0,,withintrial
192,175937,vp25_2,110,2017-10-31 18:06:36,1509473193243,O,1368,899, 0.88, 0.16,right, 0.20000000000000001, 1.0,inperson,0,0,Bf5U,42, -45.0, -94.0,0,false,combined,3,41,7,9,0,,withintrial
193,175938,vp25_2,111,2017-10-31 18:06:42,1509473199639,O,1098,899, 0.81999999999999995, 0.20000000000000001,right, 1.0, 1.0,inperson,0,0,Bf5U,42, -37.0, -100.0,0,false,combined,10,39,40,11,0,,withintrial
194,175939,vp25_2,112,2017-10-31 18:06:50,1509473205770,X,2360,899, 0.85999999999999999, 0.41999999999999998,left, 1.0, 0.20000000000000001,inperson,0,0,Bf5U,42, -20.0, -44.0,-20,false,combined,7,1,43,9,0,,withintrial
